repository,path,name,url,html_url,git_url,score
Axinom/drm-sample-player-android-media3,demos/session/src/main/AndroidManifest.xml,AndroidManifest.xml,https://api.github.com/repositories/801009445/contents/demos/session/src/main/AndroidManifest.xml?ref=70d9c72762ff15c9b9720d3c6edde87306dec2f8,https://github.com/Axinom/drm-sample-player-android-media3/blob/70d9c72762ff15c9b9720d3c6edde87306dec2f8/demos/session/src/main/AndroidManifest.xml,https://api.github.com/repositories/801009445/git/blobs/d902b7f414aea1c463388321f518e232bfa82953,1.0
amzn/media3-external-port,demos/session/src/main/AndroidManifest.xml,AndroidManifest.xml,https://api.github.com/repositories/829887271/contents/demos/session/src/main/AndroidManifest.xml?ref=a7b87dfb76bf0daf56c4009e073b54b9ad1dcb77,https://github.com/amzn/media3-external-port/blob/a7b87dfb76bf0daf56c4009e073b54b9ad1dcb77/demos/session/src/main/AndroidManifest.xml,https://api.github.com/repositories/829887271/git/blobs/d902b7f414aea1c463388321f518e232bfa82953,1.0
vickyleu/decoder_ffmpeg,demos/session/src/main/AndroidManifest.xml,AndroidManifest.xml,https://api.github.com/repositories/847020508/contents/demos/session/src/main/AndroidManifest.xml?ref=884e3cabca257e7ed2bea6086a52671a5bedb0ee,https://github.com/vickyleu/decoder_ffmpeg/blob/884e3cabca257e7ed2bea6086a52671a5bedb0ee/demos/session/src/main/AndroidManifest.xml,https://api.github.com/repositories/847020508/git/blobs/d902b7f414aea1c463388321f518e232bfa82953,1.0
Shell1125/Ww,demos/session/src/main/AndroidManifest.xml,AndroidManifest.xml,https://api.github.com/repositories/857398370/contents/demos/session/src/main/AndroidManifest.xml?ref=19b9341853336d6c2db7c30b5e03361f31e45105,https://github.com/Shell1125/Ww/blob/19b9341853336d6c2db7c30b5e03361f31e45105/demos/session/src/main/AndroidManifest.xml,https://api.github.com/repositories/857398370/git/blobs/d902b7f414aea1c463388321f518e232bfa82953,1.0
JayyW/Signalv2_6.22.8,app/src/main/AndroidManifest.xml,AndroidManifest.xml,https://api.github.com/repositories/669280816/contents/app/src/main/AndroidManifest.xml?ref=90b241f9efaa8af41f9248ef1a83a2dcba13e9c9,https://github.com/JayyW/Signalv2_6.22.8/blob/90b241f9efaa8af41f9248ef1a83a2dcba13e9c9/app/src/main/AndroidManifest.xml,https://api.github.com/repositories/669280816/git/blobs/c36fe4aa7c5f16bffd1b785ae8d03506d8bef20a,1.0
derp-caf/development,samples/browseable/MediaBrowserService/AndroidManifest.xml,AndroidManifest.xml,https://api.github.com/repositories/156244618/contents/samples/browseable/MediaBrowserService/AndroidManifest.xml?ref=9a02d336bc64898c2431649d07ba51665e5bd299,https://github.com/derp-caf/development/blob/9a02d336bc64898c2431649d07ba51665e5bd299/samples/browseable/MediaBrowserService/AndroidManifest.xml,https://api.github.com/repositories/156244618/git/blobs/e459ed17d9924fa12e99a5872948aee7daa2af4c,1.0
derpcaf/development,samples/browseable/MediaBrowserService/AndroidManifest.xml,AndroidManifest.xml,https://api.github.com/repositories/179949343/contents/samples/browseable/MediaBrowserService/AndroidManifest.xml?ref=81aa8b476de36c168acc37a60eefa12d861b848f,https://github.com/derpcaf/development/blob/81aa8b476de36c168acc37a60eefa12d861b848f/samples/browseable/MediaBrowserService/AndroidManifest.xml,https://api.github.com/repositories/179949343/git/blobs/e459ed17d9924fa12e99a5872948aee7daa2af4c,1.0
pixel-experience-extended/development,samples/browseable/MediaBrowserService/AndroidManifest.xml,AndroidManifest.xml,https://api.github.com/repositories/185004946/contents/samples/browseable/MediaBrowserService/AndroidManifest.xml?ref=1291d8aff92517dd6fbdf3c1e5cc5078c8853dab,https://github.com/pixel-experience-extended/development/blob/1291d8aff92517dd6fbdf3c1e5cc5078c8853dab/samples/browseable/MediaBrowserService/AndroidManifest.xml,https://api.github.com/repositories/185004946/git/blobs/e459ed17d9924fa12e99a5872948aee7daa2af4c,1.0
Centurion83/WCRoms-android-9.0.0_r47,development/samples/browseable/MediaBrowserService/AndroidManifest.xml,AndroidManifest.xml,https://api.github.com/repositories/209806591/contents/development/samples/browseable/MediaBrowserService/AndroidManifest.xml?ref=4a108a6647085f850a5cbf7cac5b929a5040a47c,https://github.com/Centurion83/WCRoms-android-9.0.0_r47/blob/4a108a6647085f850a5cbf7cac5b929a5040a47c/development/samples/browseable/MediaBrowserService/AndroidManifest.xml,https://api.github.com/repositories/209806591/git/blobs/e459ed17d9924fa12e99a5872948aee7daa2af4c,1.0
hienlq1602/MusicPlayer,app/src/main/AndroidManifest.xml,AndroidManifest.xml,https://api.github.com/repositories/841253283/contents/app/src/main/AndroidManifest.xml?ref=d2d89d9771bd29b187557d8ace4ef9181ee492e2,https://github.com/hienlq1602/MusicPlayer/blob/d2d89d9771bd29b187557d8ace4ef9181ee492e2/app/src/main/AndroidManifest.xml,https://api.github.com/repositories/841253283/git/blobs/e5bb8585081270f6e5baaae8db3376a5604b4891,1.0
UOS-By-Uteam/platform_frameworks_support,samples/Support4Demos/AndroidManifest.xml,AndroidManifest.xml,https://api.github.com/repositories/77865020/contents/samples/Support4Demos/AndroidManifest.xml?ref=0422d94ad11e250635f1ea0183df06dcc530d552,https://github.com/UOS-By-Uteam/platform_frameworks_support/blob/0422d94ad11e250635f1ea0183df06dcc530d552/samples/Support4Demos/AndroidManifest.xml,https://api.github.com/repositories/77865020/git/blobs/c48e79017957b4a18ee95d5238e8c6df6c47bfb0,1.0
VelvetProject/frameworks_support,samples/Support4Demos/AndroidManifest.xml,AndroidManifest.xml,https://api.github.com/repositories/67917669/contents/samples/Support4Demos/AndroidManifest.xml?ref=6221fb5ddb3752a421d6a1e28eeb052f1e72ebc4,https://github.com/VelvetProject/frameworks_support/blob/6221fb5ddb3752a421d6a1e28eeb052f1e72ebc4/samples/Support4Demos/AndroidManifest.xml,https://api.github.com/repositories/67917669/git/blobs/c48e79017957b4a18ee95d5238e8c6df6c47bfb0,1.0
TrollUserInterface/android_frameworks_support,samples/Support4Demos/AndroidManifest.xml,AndroidManifest.xml,https://api.github.com/repositories/141875284/contents/samples/Support4Demos/AndroidManifest.xml?ref=d31af3111fd64d7631ac36dc39e855ddd73ddfdd,https://github.com/TrollUserInterface/android_frameworks_support/blob/d31af3111fd64d7631ac36dc39e855ddd73ddfdd/samples/Support4Demos/AndroidManifest.xml,https://api.github.com/repositories/141875284/git/blobs/c48e79017957b4a18ee95d5238e8c6df6c47bfb0,1.0
ViperOS/android_frameworks_support,samples/Support4Demos/AndroidManifest.xml,AndroidManifest.xml,https://api.github.com/repositories/107932721/contents/samples/Support4Demos/AndroidManifest.xml?ref=d31af3111fd64d7631ac36dc39e855ddd73ddfdd,https://github.com/ViperOS/android_frameworks_support/blob/d31af3111fd64d7631ac36dc39e855ddd73ddfdd/samples/Support4Demos/AndroidManifest.xml,https://api.github.com/repositories/107932721/git/blobs/c48e79017957b4a18ee95d5238e8c6df6c47bfb0,1.0
ZoEnXI/CarTalk,mobile/build/intermediates/merged_manifest/debug/processDebugMainManifest/AndroidManifest.xml,AndroidManifest.xml,https://api.github.com/repositories/859729419/contents/mobile/build/intermediates/merged_manifest/debug/processDebugMainManifest/AndroidManifest.xml?ref=9698327e10f41957713f149ac6b51836db4b9dab,https://github.com/ZoEnXI/CarTalk/blob/9698327e10f41957713f149ac6b51836db4b9dab/mobile/build/intermediates/merged_manifest/debug/processDebugMainManifest/AndroidManifest.xml,https://api.github.com/repositories/859729419/git/blobs/d4bd2920aacb810dd13b6d7151a10b42367a6ab9,1.0
ZoEnXI/CarTalk,mobile/build/intermediates/packaged_manifests/debug/processDebugManifestForPackage/AndroidManifest.xml,AndroidManifest.xml,https://api.github.com/repositories/859729419/contents/mobile/build/intermediates/packaged_manifests/debug/processDebugManifestForPackage/AndroidManifest.xml?ref=9698327e10f41957713f149ac6b51836db4b9dab,https://github.com/ZoEnXI/CarTalk/blob/9698327e10f41957713f149ac6b51836db4b9dab/mobile/build/intermediates/packaged_manifests/debug/processDebugManifestForPackage/AndroidManifest.xml,https://api.github.com/repositories/859729419/git/blobs/d4bd2920aacb810dd13b6d7151a10b42367a6ab9,1.0
GESSA/2015-16-Archives,Finance Folder/Fall 2015/Funding request to GPSA/contribute to open source/android-UniversalMusicPlayer-master/android-UniversalMusicPlayer-master/mobile/src/main/AndroidManifest.xml,AndroidManifest.xml,https://api.github.com/repositories/56457234/contents/Finance%20Folder/Fall%202015/Funding%20request%20to%20GPSA/contribute%20to%20open%20source/android-UniversalMusicPlayer-master/android-UniversalMusicPlayer-master/mobile/src/main/AndroidManifest.xml?ref=0fd92ef4824e8adcd43cb759aeda62a6441b08ee,https://github.com/GESSA/2015-16-Archives/blob/0fd92ef4824e8adcd43cb759aeda62a6441b08ee/Finance%20Folder/Fall%202015/Funding%20request%20to%20GPSA/contribute%20to%20open%20source/android-UniversalMusicPlayer-master/android-UniversalMusicPlayer-master/mobile/src/main/AndroidManifest.xml,https://api.github.com/repositories/56457234/git/blobs/c77243b386e5ede2a39ad03e9d3357eca2018f83,1.0
betawatch/tandroid,resources/AndroidManifest.xml,AndroidManifest.xml,https://api.github.com/repositories/509687804/contents/resources/AndroidManifest.xml?ref=d3e5b7c2d2280c2f1a0f62c333cf1d2fc9a0e153,https://github.com/betawatch/tandroid/blob/d3e5b7c2d2280c2f1a0f62c333cf1d2fc9a0e153/resources/AndroidManifest.xml,https://api.github.com/repositories/509687804/git/blobs/c61f1895a1c5be2eaff87d58c78a6fa6ccfdf753,1.0
Envoy-Z-lab-lav/BrightDV-Blackhole,android/app/src/main/AndroidManifest.xml,AndroidManifest.xml,https://api.github.com/repositories/932331824/contents/android/app/src/main/AndroidManifest.xml?ref=a4ec08ee4513000519ffb3f5485b815f2e2e90f8,https://github.com/Envoy-Z-lab-lav/BrightDV-Blackhole/blob/a4ec08ee4513000519ffb3f5485b815f2e2e90f8/android/app/src/main/AndroidManifest.xml,https://api.github.com/repositories/932331824/git/blobs/ce17d9ece5f18f32c92342035badbb9fd765fe93,1.0
pure-music/PureMusic,app/build/intermediates/merged_manifests/chinaDebug/AndroidManifest.xml,AndroidManifest.xml,https://api.github.com/repositories/696575257/contents/app/build/intermediates/merged_manifests/chinaDebug/AndroidManifest.xml?ref=e64b51eadf37dc304420c8381981bda6c1d257c4,https://github.com/pure-music/PureMusic/blob/e64b51eadf37dc304420c8381981bda6c1d257c4/app/build/intermediates/merged_manifests/chinaDebug/AndroidManifest.xml,https://api.github.com/repositories/696575257/git/blobs/ec75994015cd8e9959ca1e9cbda4409d527880c5,1.0
pure-music/PureMusic,app/build/intermediates/packaged_manifests/chinaDebug/AndroidManifest.xml,AndroidManifest.xml,https://api.github.com/repositories/696575257/contents/app/build/intermediates/packaged_manifests/chinaDebug/AndroidManifest.xml?ref=e64b51eadf37dc304420c8381981bda6c1d257c4,https://github.com/pure-music/PureMusic/blob/e64b51eadf37dc304420c8381981bda6c1d257c4/app/build/intermediates/packaged_manifests/chinaDebug/AndroidManifest.xml,https://api.github.com/repositories/696575257/git/blobs/ec75994015cd8e9959ca1e9cbda4409d527880c5,1.0
OpenSocialCommunity/Freegram,TMessagesProj/src/main/AndroidManifest.xml,AndroidManifest.xml,https://api.github.com/repositories/263541747/contents/TMessagesProj/src/main/AndroidManifest.xml?ref=4998fb98b7ab0fd341145b2b31449b180b00d6a5,https://github.com/OpenSocialCommunity/Freegram/blob/4998fb98b7ab0fd341145b2b31449b180b00d6a5/TMessagesProj/src/main/AndroidManifest.xml,https://api.github.com/repositories/263541747/git/blobs/e0927c3f4bdff11e1e621c8aefb8e73339ae0cba,1.0
unlv-evol/roles-smells-metrics-package,data/SourceProjects/Mobile/Telegram-6.1.1_1946/TMessagesProj/src/main/AndroidManifest.xml,AndroidManifest.xml,https://api.github.com/repositories/635722278/contents/data/SourceProjects/Mobile/Telegram-6.1.1_1946/TMessagesProj/src/main/AndroidManifest.xml?ref=4f4775483f9c9947432f528d360574baaaa5f394,https://github.com/unlv-evol/roles-smells-metrics-package/blob/4f4775483f9c9947432f528d360574baaaa5f394/data/SourceProjects/Mobile/Telegram-6.1.1_1946/TMessagesProj/src/main/AndroidManifest.xml,https://api.github.com/repositories/635722278/git/blobs/e0927c3f4bdff11e1e621c8aefb8e73339ae0cba,1.0
wetavina/RasaGram,TMessagesProj/config/foss/AndroidManifest.xml,AndroidManifest.xml,https://api.github.com/repositories/84659186/contents/TMessagesProj/config/foss/AndroidManifest.xml?ref=5b78603e8dbe418a500033bd8cee7e407ab2864d,https://github.com/wetavina/RasaGram/blob/5b78603e8dbe418a500033bd8cee7e407ab2864d/TMessagesProj/config/foss/AndroidManifest.xml,https://api.github.com/repositories/84659186/git/blobs/e0d45012a3a5f2718205732ba30f2e8ffb46dc21,1.0
wetavina/RasaGram,TMessagesProj/config/debug/AndroidManifest.xml,AndroidManifest.xml,https://api.github.com/repositories/84659186/contents/TMessagesProj/config/debug/AndroidManifest.xml?ref=5b78603e8dbe418a500033bd8cee7e407ab2864d,https://github.com/wetavina/RasaGram/blob/5b78603e8dbe418a500033bd8cee7e407ab2864d/TMessagesProj/config/debug/AndroidManifest.xml,https://api.github.com/repositories/84659186/git/blobs/e0d45012a3a5f2718205732ba30f2e8ffb46dc21,1.0
wetavina/RasaGram,TMessagesProj/config/release/AndroidManifest.xml,AndroidManifest.xml,https://api.github.com/repositories/84659186/contents/TMessagesProj/config/release/AndroidManifest.xml?ref=5b78603e8dbe418a500033bd8cee7e407ab2864d,https://github.com/wetavina/RasaGram/blob/5b78603e8dbe418a500033bd8cee7e407ab2864d/TMessagesProj/config/release/AndroidManifest.xml,https://api.github.com/repositories/84659186/git/blobs/e0d45012a3a5f2718205732ba30f2e8ffb46dc21,1.0
xuanyuefan/myVLC_for_android,application/vlc-android/AndroidManifest.xml,AndroidManifest.xml,https://api.github.com/repositories/775387666/contents/application/vlc-android/AndroidManifest.xml?ref=2dd9c4f612ad895513b4fa56ea0008b3c5a4fd4a,https://github.com/xuanyuefan/myVLC_for_android/blob/2dd9c4f612ad895513b4fa56ea0008b3c5a4fd4a/application/vlc-android/AndroidManifest.xml,https://api.github.com/repositories/775387666/git/blobs/ded55e531d6d88e988074cca61794a4246ad53cc,1.0
LineageOS/android_frameworks_support,samples/Support4Demos/src/main/AndroidManifest.xml,AndroidManifest.xml,https://api.github.com/repositories/75639942/contents/samples/Support4Demos/src/main/AndroidManifest.xml?ref=ae78fb8a99ef9b253681ce60ac5f3be0b9c77c0f,https://github.com/LineageOS/android_frameworks_support/blob/ae78fb8a99ef9b253681ce60ac5f3be0b9c77c0f/samples/Support4Demos/src/main/AndroidManifest.xml,https://api.github.com/repositories/75639942/git/blobs/dc89ae619f4a371d0bc78a68f0d6c2ff8d652cbd,1.0
calebcabob/framework_support,samples/Support4Demos/src/main/AndroidManifest.xml,AndroidManifest.xml,https://api.github.com/repositories/150881393/contents/samples/Support4Demos/src/main/AndroidManifest.xml?ref=34317851134771cd03e1b0f942bd9ff708077471,https://github.com/calebcabob/framework_support/blob/34317851134771cd03e1b0f942bd9ff708077471/samples/Support4Demos/src/main/AndroidManifest.xml,https://api.github.com/repositories/150881393/git/blobs/dc89ae619f4a371d0bc78a68f0d6c2ff8d652cbd,1.0
Project-Xtended/frameworks_support,samples/Support4Demos/src/main/AndroidManifest.xml,AndroidManifest.xml,https://api.github.com/repositories/198192448/contents/samples/Support4Demos/src/main/AndroidManifest.xml?ref=ea2885f67bfe42f02f6c0b5ea9f8aff2accd1291,https://github.com/Project-Xtended/frameworks_support/blob/ea2885f67bfe42f02f6c0b5ea9f8aff2accd1291/samples/Support4Demos/src/main/AndroidManifest.xml,https://api.github.com/repositories/198192448/git/blobs/dc89ae619f4a371d0bc78a68f0d6c2ff8d652cbd,1.0
flyerlee1001/lineageos_gemini,frameworks/support/samples/Support4Demos/src/main/AndroidManifest.xml,AndroidManifest.xml,https://api.github.com/repositories/203937734/contents/frameworks/support/samples/Support4Demos/src/main/AndroidManifest.xml?ref=20b67646219ba1782427ecc2ea7b2cf61c9d099b,https://github.com/flyerlee1001/lineageos_gemini/blob/20b67646219ba1782427ecc2ea7b2cf61c9d099b/frameworks/support/samples/Support4Demos/src/main/AndroidManifest.xml,https://api.github.com/repositories/203937734/git/blobs/dc89ae619f4a371d0bc78a68f0d6c2ff8d652cbd,1.0
androiddevnotesforks/adn-Voice,app/src/main/AndroidManifest.xml,AndroidManifest.xml,https://api.github.com/repositories/594566137/contents/app/src/main/AndroidManifest.xml?ref=c0614fcdc6b572c3f76ade0ff70bd9f139b4ba7d,https://github.com/androiddevnotesforks/adn-Voice/blob/c0614fcdc6b572c3f76ade0ff70bd9f139b4ba7d/app/src/main/AndroidManifest.xml,https://api.github.com/repositories/594566137/git/blobs/d095c35df1926e72a84497766afef15abd09204b,1.0
segler-alex/RadioDroid,app/src/main/AndroidManifest.xml,AndroidManifest.xml,https://api.github.com/repositories/7588594/contents/app/src/main/AndroidManifest.xml?ref=4325633ab3eb9e1f7f3afb19d281cc0e89bf1c9d,https://github.com/segler-alex/RadioDroid/blob/4325633ab3eb9e1f7f3afb19d281cc0e89bf1c9d/app/src/main/AndroidManifest.xml,https://api.github.com/repositories/7588594/git/blobs/f6bb7bbcb5092ea9521e1f1e857eacc7a1b5c79c,1.0
Goodwy/PlayBook,app/src/main/AndroidManifest.xml,AndroidManifest.xml,https://api.github.com/repositories/263611032/contents/app/src/main/AndroidManifest.xml?ref=c38c6847de0a1b6c92476e1ea0558c95102dc550,https://github.com/Goodwy/PlayBook/blob/c38c6847de0a1b6c92476e1ea0558c95102dc550/app/src/main/AndroidManifest.xml,https://api.github.com/repositories/263611032/git/blobs/f39d6d1d409f653141b5ce2c76c6933c053d077c,1.0
popeen/Booksonic-App,app/src/main/AndroidManifest.xml,AndroidManifest.xml,https://api.github.com/repositories/44110363/contents/app/src/main/AndroidManifest.xml?ref=ba053b920c79cf91bf55e6997783fcdfe4e070b8,https://github.com/popeen/Booksonic-App/blob/ba053b920c79cf91bf55e6997783fcdfe4e070b8/app/src/main/AndroidManifest.xml,https://api.github.com/repositories/44110363/git/blobs/f5f302f5a1518c09c3c8712631cb39609d69faf4,1.0
smartnsoft/android-makers-auto,BeatBox/mobile/src/main/AndroidManifest.xml,AndroidManifest.xml,https://api.github.com/repositories/86915185/contents/BeatBox/mobile/src/main/AndroidManifest.xml?ref=b30ea2d20fbdaf8fed3383a604c351e33925c0b9,https://github.com/smartnsoft/android-makers-auto/blob/b30ea2d20fbdaf8fed3383a604c351e33925c0b9/BeatBox/mobile/src/main/AndroidManifest.xml,https://api.github.com/repositories/86915185/git/blobs/f6a6afe9a85ad2cb0b04f25ed1d642e131bb8731,1.0
spuriousdata/autoplex,mobile/src/main/AndroidManifest.xml,AndroidManifest.xml,https://api.github.com/repositories/98163172/contents/mobile/src/main/AndroidManifest.xml?ref=93e864d9923e65a675cdb20fcf1d9dfbef62f71f,https://github.com/spuriousdata/autoplex/blob/93e864d9923e65a675cdb20fcf1d9dfbef62f71f/mobile/src/main/AndroidManifest.xml,https://api.github.com/repositories/98163172/git/blobs/ff6e1007c36fdaf29e8d14a1808e61fb6c84f78f,1.0
